vi,ctrl,sx,sy,cx,cy,btns,value
6116,0,97,-9,0,0,0,000051f9
6120,0,98,-7,0,0,0,000051fa
6125,0,99,-5,0,0,0,000051fc
6129,0,99,-3,0,0,0,000051fe
6133,0,100,-2,0,0,0,000052fe
6137,0,0,0,0,0,256,80000000
6168,0,0,0,0,0,0,00000000
6200,0,0,0,0,0,512,40000000
6234,0,0,0,0,0,0,00000000
6264,0,0,0,0,0,1024,00000000
6296,0,0,0,0,0,0,00000000
6330,0,0,0,0,0,2048,00000000
6361,0,0,0,0,0,0,00000000
6392,0,0,0,0,0,16,00200000
6425,0,0,0,0,0,0,00000000
6456,0,0,0,0,0,64,20000000
6490,0,0,0,0,0,0,00000000
6520,0,0,0,0,0,32,00100000
6552,0,0,0,0,0,0,00000000
6586,0,0,0,0,0,4096,10000000
6616,0,0,0,0,0,0,00000000
6649,0,0,0,0,0,8,08000000
6681,0,0,0,0,0,0,00000000
6713,0,0,0,0,0,4,04000000
6745,0,0,0,0,0,0,00000000
6777,0,0,0,0,0,1,02000000
6809,0,0,0,0,0,0,00000000
6841,0,0,0,0,0,2,01000000
6873,0,0,0,0,0,0,00000000
6905,0,-128,0,0,0,0,0000ae00
6909,0,-127,0,0,0,0,0000ae00
6913,0,-126,0,0,0,0,0000ae00
6917,0,-125,0,0,0,0,0000ae00
6921,0,-124,0,0,0,0,0000ae00
6925,0,-123,0,0,0,0,0000ae00
6929,0,-122,0,0,0,0,0000ae00
6933,0,-121,0,0,0,0,0000ae00
6937,0,-120,0,0,0,0,0000ae00
6941,0,-119,0,0,0,0,0000ae00
6945,0,-118,0,0,0,0,0000ae00
6949,0,-117,0,0,0,0,0000ae00
6953,0,-116,0,0,0,0,0000ae00
6957,0,-115,0,0,0,0,0000ae00
6961,0,-114,0,0,0,0,0000ae00
6965,0,-113,0,0,0,0,0000ae00
6969,0,-112,0,0,0,0,0000ae00
6973,0,-111,0,0,0,0,0000ae00
6977,0,-110,0,0,0,0,0000ae00
6981,0,-109,0,0,0,0,0000ae00
6985,0,-108,0,0,0,0,0000ae00
6989,0,-107,0,0,0,0,0000ae00
6993,0,-106,0,0,0,0,0000ae00
6997,0,-105,0,0,0,0,0000ae00
7001,0,-104,0,0,0,0,0000ae00
7005,0,-103,0,0,0,0,0000ae00
7009,0,-102,0,0,0,0,0000ae00
7013,0,-101,0,0,0,0,0000ae00
7017,0,-100,0,0,0,0,0000af00
7021,0,-99,0,0,0,0,0000af00
7025,0,-98,0,0,0,0,0000b000
7029,0,-97,0,0,0,0,0000b100
7033,0,-96,0,0,0,0,0000b200
7037,0,-95,0,0,0,0,0000b300
7041,0,-94,0,0,0,0,0000b400
7045,0,-93,0,0,0,0,0000b400
7049,0,-92,0,0,0,0,0000b500
7053,0,-91,0,0,0,0,0000b600
7057,0,-90,0,0,0,0,0000b700
7061,0,-89,0,0,0,0,0000b800
7065,0,-88,0,0,0,0,0000b800
7069,0,-87,0,0,0,0,0000b900
7073,0,-86,0,0,0,0,0000ba00
7077,0,-85,0,0,0,0,0000bb00
7081,0,-84,0,0,0,0,0000bc00
7085,0,-83,0,0,0,0,0000bc00
7089,0,-82,0,0,0,0,0000bd00
7093,0,-81,0,0,0,0,0000be00
7097,0,-80,0,0,0,0,0000bf00
7101,0,-79,0,0,0,0,0000c000
7105,0,-78,0,0,0,0,0000c100
7109,0,-77,0,0,0,0,0000c100
7113,0,-76,0,0,0,0,0000c200
7117,0,-75,0,0,0,0,0000c300
7121,0,-74,0,0,0,0,0000c400
7125,0,-73,0,0,0,0,0000c500
7129,0,-72,0,0,0,0,0000c500
7133,0,-71,0,0,0,0,0000c600
7137,0,-70,0,0,0,0,0000c700
7141,0,-69,0,0,0,0,0000c800
7145,0,-68,0,0,0,0,0000c900
7149,0,-67,0,0,0,0,0000c900
7153,0,-66,0,0,0,0,0000ca00
7157,0,-65,0,0,0,0,0000cb00
7161,0,-64,0,0,0,0,0000cc00
7165,0,-63,0,0,0,0,0000cd00
7169,0,-62,0,0,0,0,0000ce00
7173,0,-61,0,0,0,0,0000ce00
7177,0,-60,0,0,0,0,0000cf00
7181,0,-59,0,0,0,0,0000d000
7185,0,-58,0,0,0,0,0000d100
7189,0,-57,0,0,0,0,0000d200
7193,0,-56,0,0,0,0,0000d200
7197,0,-55,0,0,0,0,0000d300
